clean_tweet,Volume,Polarity,target
RT rypin wants to BUY 3 00 bitcoins USD 11 11 per Bitcoin,1.05747731,0.2,-28
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,0.30879187,0,0
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,0.84298687,0.136363636,-48
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,0.93419828,0.136363636,6
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,0.91948088,0.136363636,-7
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,0.95531106,0.136363636,32
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,0.16921963,0.136363636,23
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,0.36840496,0,37.225982
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,0.11772845,0,-67.225982
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,0.91172936,0,-78
RT DeriBot Daily Trading Report 13 04 2021 15 00 UTC Bitcoin Trading Robots Comparison Report Balance in BTC 0 0559 Bala,1.30691437,0,-4
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,0.18692377,0,3
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,2.77700629,0,-35
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,0.07317345,0,-8
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,1.75551024,0,-4
The price of Spaghetti alla Carbonara is 17 377 Satoshis or 0 00017377 BTC 1 BTC 63 243 00 USD 1 USD 1 581 Sat,9.18732797,0,0.237872
Crypto highlights as of 2021 04 15 20 00 02 Bitcoin 63 253 41 0 72 Ethereum 2 516 65 3 89,45.73817347,0,-0.237872
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,37.26274907,0,5
New Crypto Daily Candle BTC 63 129 00 0 57 ETH 2 515 82 3 34 ADA 1 48 1 12 DOT 43 54 2 2,4.29245177,0,20
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,1.77642115,0,-10
RT New Crypto Daily Candle BTC 63 129 00 0 57 ETH 2 515 82 3 34 ADA 1 48 1 12 DOT 43 54 2 21,337.4513069,0.136363636,-15
RT New Crypto Daily Candle BTC 63 129 00 0 57 ETH 2 515 82 3 34 ADA 1 48 1 12 DOT 43 54 2 21,33.56424339,0.136363636,-84.94901318
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,24.92141703,0,-70.05098682
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,45.03556945,0,-0.56904489
1 404 282 ADA LONGED 1 496525 16 04 21 00 02 35 FTX ADA PERP Every human screwed by a bank makes bitc,9.56487495,0.3,-1.43095511
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,23.45997689,0,2
748 266 ETC LONGED 30 034 16 04 21 00 02 51 FTX ETC PERP Bitcoin is the real Bitcoin,22.70254581,-0.133333333,-27
4 005 059 ETH LONGED 2532 2 16 04 21 00 02 51 FTX ETH PERP Bitcoin is the real Bitcoin,72.94950848,-0.133333333,-100
4 009 164 BCH LONGED 874 9 16 04 21 00 02 57 FTX BCH PERP Every human screwed by a bank makes bitcoin,7.14336036,-0.133333333,31
741 871 BCH LONGED 873 95 16 04 21 00 03 01 FTX BCH PERP Running Bitcoin Hal Finney,4.11399856,-0.133333333,42
The current price of bitcoin is 63 208 00 It has increased by 0 001 in the last 24 hours bitcoin btc cryptocurrency,1.33429519,0,7
on the 04 16 2021 at 12 03 1BTC was worth 63260 00 Bitcoin Crypto BotcoinUSD Bitfinex,4.17353142,0,-93
RT Are you also Fan of Cricket 14 00 GMT IPL Place your bets now 1 Delhi Capitals 1 67 WINN,16.42371291,0,77
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,6.65447916,0.136363636,74
April 16 Crypto Market All Market Market Cap 2 33 Trillion 24h Vol 275 36 Billion Bitcoin Price 63,7.97255622,0,-11
BTC Close 63174 00 USD 367 00 High 63711 00 Low 62153 00 bitcoin btc,1.57436306,0,-62
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,1.16872095,0,3
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,4.17542474,0,13
Fri Apr 16 02 08 36 2021 13 03 USD 63 226 00 Wght 241 217 Blk 679 423 Size 1 210 9 Txs 1 307 Pool 50 666 81 7 MB bitcoin,0.64656648,0,86
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,0.4052298,0,27
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,1.20696073,0,8
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,5.59426415,0.136363636,27
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,1.46339382,0.136363636,52
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,1.98187276,0,-1
Bitcoin Current Price 63 186 34 Bitcoin Target Price 100 000 00 63,5.15386809,0,-56
The current price of Bitcoin is 63168 00 The current price of BCash is 873 42 or 0 01382694 BTC The current pr,1.47323936,0,33
gold and silver metal already naturally did that Bitcoin is trying to repl,11.11685839,0,-70
New Bitcoin block 00 e36eb67b5dcdd681ac37f41bf030e2437c40e05c61e1 1207 transactions transferred a total of 651 74,5.16282284,0,15.77735192
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,2.00279933,0,47.22264808
New Bitcoin block 00 2c18e2c1b8cf503828a2b385bf16cbbe7bf5b3f2c9a93 2416 transactions transferred a total of 24957,13.05768367,0,7
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,0.65197956,0,40
The BTC price is at 63368 00 right now Compared to the last tweet the price has increased by 173 09 0 27,0.27606647,0,-15
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,0.31822053,0,-33
What did you say bitcoin to 195 000 00 your a beast,5.3193,0,3
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,0.19953923,0,8
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,6.01107528,0,22
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,4.44126281,0,32
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,4.01966864,0.136363636,0
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,1.5294508,0,-38
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,2.13335577,0,-36
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,8.05672181,0,42
RT Mofi will now be traded on Hotbit Hotbit listing announcement Trading function launches at 2,0.12106165,0,9
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,0.31757077,0,-75
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,3.73114358,0,32
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,2.40960236,0,87
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,9.91575314,0,14
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,9.40456021,0,-0.01607175
RT Bitcoin is above 62 000 BTC is currently at 62 799 00 Today,19.14518872,0,-16.98392825
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,6.54319083,0,-32
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,0.32907476,0,-35.70358
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,10.90904428,0,17.70358
RT Bitcoin is above 62 000 BTC is currently at 62 799 00 Today,0.9336649,0,0
RT Bitcoin is above 62 000 BTC is currently at 62 799 00 Today,4.40016654,0,80
RT Bitcoin is above 62 000 BTC is currently at 62 799 00 Today,9.04838106,0.136363636,1
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,1.51602628,0.136363636,-15
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,0.48718003,0.136363636,-18
RT Bitcoin is above 62 000 BTC is currently at 62 799 00 Today,10.04977923,0.136363636,12.768484
RT Bitcoin is above 62 000 BTC is currently at 62 799 00 Today,0.01070534,0,10.231516
RT Bitcoin is above 62 000 BTC is currently at 62 799 00 Today,0.32359767,0,-46
RT Bitcoin is above 62 000 BTC is currently at 62 799 00 Today,4.2490497,0,10
RT Bitcoin is above 62 000 BTC is currently at 62 799 00 Today,1.43045959,0,-37
I looked at Bitcoin s orginal opening price It was 0008 A 25 00 1 time investment would have pur,1.79324339,0,-14
RT I looked at Bitcoin s orginal opening price It was 0008 A 25 00 1 time investment would have purchased a li,3.02955745,0,47
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,8.79393151,-0.166666667,-27
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,4.21554726,0,41
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,2.79006514,0,54.370012
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,14.10736151,-0.133333333,30.629988
RT DigiFinex will list and open trading Safebtc on Apr 15 2021 at 19 00 Trading pair SAFEBTC USDT Sa,1.36701785,0,-12
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,1.20613745,0,23
635 000 BTC SHORTED 63 500 0 16 04 21 00 48 22 Binance BTCUSDT See you later bitcoin hater sommonero,1.95430837,0,0
RT I wish I had kept my 1 700 BTC 0 06 instead of selling them at 0 30 now that they re 8 00 bitcoin,4.36079365,0,22
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,0.44249134,0,25
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,6.15240428,0,13
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,2.52877796,0,59
RT The Cricket is BACK 14 00 GMT IPL Place your bets now 1 SPunjab Kings 1 83 WINNER 2 R,13.18871394,0,15
RT 100 to someone who retweets this and follows in 24 hours giveaway Bi,11.0210153,0,-2.816368
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,2.10383182,0,14.816368
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,4.4844284,0,-2
648 782 SOL SHORTED 28 0325 16 04 21 00 55 08 FTX SOL PERP THE RISE OF THE BITCOIN pablomargo,4.50053946,0,-34
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,0.31170789,0,6.17776
DOGE Rocket Signal detected Pump Alert Detected Last Price 0 22600840 Let s watch the trade live on Binance,0.7457,0.136363636,5.82224
RT Are you also Fan of Cricket 14 00 GMT IPL Place your bets now 1 Delhi Capitals 1 67 WINN,0.12117961,0.136363636,-35
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,0.05354948,0,5
RT Cryptocurrency Bitcoin hit its all time high of over 62 000 00 Sponsored by bitcoin btc cryptocurre,3.05898057,0,11.20987808
RT bot DOGE Rocket Signal detected Pump Alert Detected Last Price 0 22600840 Let s watch the trade live on Binance https,0.17934026,0,-10.20987808
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,1.46245962,0,-1
What You Need to Know About Buying Cryptocurrency on PayPal Price of BTC at 00 59 06 63 427 6411 Source,1.55510397,0,38
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,1.16676229,0,-57
Crypto fees avg amp stats for the past 24 hours gt Bitcoin 27 19 tx paid in fees gt Ethereum 16 68 tx paid i,0.1095537,0,16
Bitcoin Price 63 398 96 Up 617 00 in 24 hours 24 hour high 63 741 26 24 hour low 62 095 27,1.99786113,0,20.19662858
The price of Spaghetti alla Carbonara is 17 328 Satoshis or 0 00017328 BTC 1 BTC 63 424 80 USD 1 USD 1 577 Sat,0.67796118,0.136363636,-5.19662858
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,6.44821881,0.136363636,51
Are you also Fan of Cricket 14 00 GMT IPL Place your bets now 1 Punjab Kings 1,0.400795,0,20
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,2.63787506,0.425,-1.52265239
RT The Cricket is BACK 14 00 GMT IPL Place your bets now 1 Royal Challengers Bangalore 1 8 WINNER 2 Sunrisers H,0.76838894,0.425,2.52265239
on the 04 16 2021 at 01 01 1BTC was worth 63463 00 Bitcoin Crypto BotcoinUSD Bitfinex,0.01876294,0.425,-12
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,1.285008,0.3,-11.8197879
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,0.40826292,0,28.98599384
RT Are you also Fan of Cricket 14 00 GMT IPL Place your bets now 1 Delhi Capitals 1 67 WINN,0.56584589,0,0
The current price of bitcoin is 63 467 00 It has increased by 0 894 in the last 24 hours bitcoin btc cryptocurrency,0.04076538,0.425,-27.78849661
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,1.24592595,0,25.62229067
RT I wish I had kept my 1 700 BTC 0 06 instead of selling them at 0 30 now that they re 8 00 bitcoin,0.03218921,0.136363636,3
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,2.39202026,0,18
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,3.63662363,0,33.61002374
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,0.636519,0.425,-16.61002374
RT New Listing BKEX will list SBGO Trading pair SBGO USDT Trading time 18 00 on Apr 16 UTC 8,3.56371732,0.136363636,-5
Half hourly price update USDT BSV Bitcoin 375 79 Dead forks BTC Blockstream Turd Coin 63309 86 BCH BTrash 900 00,0.1814798,0.136363636,8
RT Tonight between 20 00 20 30 I ll be live on the Dutch Radio Station SlamFM discussing Bitcoin and crypto Don t forg,1.20517266,0.136363636,27
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,1.94276134,0.136363636,-15.615714
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,1.46238329,0,8.615714
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,1.38285907,0,-41.70713
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,0.18321,0,-39.29287
RT Coinbase Global shares traded higher Thursday morning following a volatile first day on the pub,1.19316348,0,45.727312
The current price of Bitcoin is 63389 00 The current price of BCash is 897 22 or 0 01415419 BTC The current pr,0.74958378,0,-21.58113664
RT Crypto fees avg amp stats for the past 24 hours gt Bitcoin 27 19 tx paid in fees gt Ethereum 16 68 tx paid in f,0.42725799,0,-31.14617536
Every hour past 00 and 30 we will tweet CryptoCurrency Market Report in USD and every hour past 15 and 45 we wil,2.27661226,0,16.878278
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,1.35486414,0,-5.878278
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,0.32,0,-51
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,0.87452503,0,55
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,0.00779502,0,-23
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,0.05906495,0.318181818,15
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,20.27079814,0.318181818,-42.81224176
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,6.01802601,0,51.81224176
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,2.14877312,0.001481481,54.88232874
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,8.0628713,0,30.11767126
Bitcoin price in US Dollar BTC usd BTCUSD XBT xbtusd BTC Price Now 63 258 28 USD Avg Last Hour 63 393,0.04633365,0,-42.08533466
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,3.230523,-0.133333333,2.37441606
RT Mofi will now be traded on Hotbit Hotbit listing announcement Trading function launches at 2,0.28235095,0,16.5400856
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,0.17625377,0,21.170833
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,2.60941034,0.136363636,46
It s like buying Bitcoin but with actual use 175 00,0.68915359,0,-11
The BTC price is at 62990 00 right now Compared to the last tweet the price has dropped by 206 78 0 33,0.15287317,0,-1
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,2.47037586,0,-23
RT I m discussing CnC Book Club Bitcoin Standard CH5 with dass,0.05456872,0,-19
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,0.02871,0.16,0
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,0.84636805,0.16,4
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,0.1264,0.16,2
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,0.345,0,7
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,0.009571,0,0
RT It s like buying Bitcoin but with actual use 175 00,0.35681431,0,30
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,4.16122906,0,28
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,1.04854767,0,29
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,6.25544452,0.068181818,84.458114
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,4.22874665,0.068181818,-41.458114
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,12.23756984,0,85.587298
There gonna meme doge to 1 00 cryptocurrencies bitcoin Ethereum altcoins,8.81835133,0,-87.587298
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,1.46668405,0,50
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,1.69002581,0,-24.6949354
Yes you can It s only at 0 27 right now A couple years ago Bitcoin was at 0 75 now it s at 62 000,0.425316,0,-25.3050646
bitcoin Doge join the fun,0.97657995,0,-25
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,3.11727379,0,4
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,8.1222,0.425,-13
